term_id,tf,df,idf,tf_idf,updated_at
1067,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1068,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1069,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1070,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1071,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1072,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1073,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1074,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
1075,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1076,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1077,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1078,9.0,1,1.916290731874155,17.246616586867397,2025-11-30T20:56:51Z
1079,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T20:56:51Z
1080,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1081,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1082,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1083,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1084,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1085,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1086,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1087,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1088,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1089,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1090,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1091,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
1092,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1093,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1094,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1095,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1096,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1097,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1098,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1099,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
1100,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1101,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1102,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1103,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1104,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1105,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1106,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
1107,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1108,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1109,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1110,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1111,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
1112,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1113,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1114,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1115,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1116,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1117,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1118,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1119,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1120,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1121,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1122,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1123,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1124,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1125,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1126,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1127,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1128,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1129,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1130,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1131,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1132,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1133,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1134,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1135,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1136,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1137,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1138,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1139,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1140,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1141,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1142,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1143,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1144,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T20:56:51Z
1145,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1146,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1147,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1148,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1149,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1150,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1151,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1152,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1153,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1154,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1155,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1156,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1157,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1158,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
1159,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1160,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1161,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1162,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1163,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T20:56:51Z
1164,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1165,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1166,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1167,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1168,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1169,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1170,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1171,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1172,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1173,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1174,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1175,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1176,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1177,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1178,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1179,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1180,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1181,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1182,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1183,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1184,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1185,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1186,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1187,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1188,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1189,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1190,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1191,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1192,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1193,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1194,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1195,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1196,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1197,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1198,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1199,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1200,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1201,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1202,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1203,6.0,2,1.5108256237659907,9.064953742595945,2025-11-30T20:56:51Z
1204,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1205,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1206,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1207,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1208,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1209,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1210,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1211,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1212,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1213,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1214,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1215,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1216,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1217,4.0,2,1.5108256237659907,6.043302495063963,2025-11-30T20:56:51Z
1218,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1219,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1220,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1221,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1222,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1223,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1224,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1225,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1226,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1227,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1228,16.0,1,1.916290731874155,30.66065170998648,2025-11-30T20:56:51Z
1229,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1230,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1231,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1232,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1233,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1234,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1235,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1236,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1237,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1238,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1239,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1240,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1241,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1242,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1243,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1244,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
1245,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1246,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1247,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1248,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1249,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1250,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1251,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1252,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1253,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1254,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1255,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1256,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1257,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1258,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1259,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1260,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1261,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1262,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1263,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1264,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1265,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1266,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1267,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1268,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1269,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1270,2.0,2,1.5108256237659907,3.0216512475319814,2025-11-30T20:56:51Z
1271,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1272,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1273,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1274,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1275,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1276,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1277,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1278,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1279,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1280,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1281,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1282,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1283,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1284,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1285,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1286,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1287,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1288,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1289,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1290,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1291,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1292,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1293,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1294,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1295,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1296,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1297,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1298,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1299,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1300,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1301,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1302,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1303,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1304,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1305,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1306,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1307,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1308,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1309,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1310,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1311,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1312,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1313,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1314,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T20:56:51Z
1315,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1316,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1317,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1318,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1319,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1320,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1321,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1322,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1323,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1324,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1325,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1326,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1327,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1328,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1329,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1330,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1331,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1332,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1333,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1334,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1335,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1336,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1337,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1338,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1339,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1340,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1341,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1342,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1343,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1344,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1345,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1346,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1347,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1348,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1349,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1350,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1351,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1352,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1353,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1354,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1355,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1356,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1357,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1358,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1359,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1360,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1361,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1362,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1363,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1364,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1365,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1366,10.0,1,1.916290731874155,19.162907318741553,2025-11-30T20:56:51Z
1367,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1368,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1369,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1370,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1371,10.0,1,1.916290731874155,19.162907318741553,2025-11-30T20:56:51Z
1372,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1373,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1374,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1375,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1376,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1377,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1378,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1379,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1380,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1381,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1382,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1383,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1384,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1385,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1386,2.0,2,1.5108256237659907,3.0216512475319814,2025-11-30T20:56:51Z
1387,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1388,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1389,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1390,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1391,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1392,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1393,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1394,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1395,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1396,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1397,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1398,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1399,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1400,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1401,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1402,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1403,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1404,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1405,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1406,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1407,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1408,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1409,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1410,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1411,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1412,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1413,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1414,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1415,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
